country,state,county,date,cases,deaths,recovered,date_sx,cdr_low,cdr_mid,cdr_high,cases_target_low,cases_target_mid,cases_target_high
Mainland China,Henan,NA,01-28-2020,168,1,NA,01-19-2020,0.05,0.1,0.2,840,1680,3360
Mainland China,Hunan,NA,01-28-2020,143,NA,NA,01-19-2020,0.05,0.1,0.2,715,1430,2860
Mainland China,Chongqing,NA,01-28-2020,132,NA,NA,01-19-2020,0.05,0.1,0.2,660,1320,2640
Mainland China,Jiangxi,NA,01-28-2020,109,NA,3,01-19-2020,0.05,0.1,0.2,545,1090,2180
Mainland China,Anhui,NA,01-28-2020,106,NA,NA,01-19-2020,0.05,0.1,0.2,530,1060,2120
Mainland China,Shandong,NA,01-28-2020,95,NA,NA,01-19-2020,0.05,0.1,0.2,475,950,1900
Mainland China,Beijing,NA,01-28-2020,91,1,4,01-19-2020,0.05,0.1,0.2,455,910,1820
Mainland China,Sichuan,NA,01-28-2020,90,NA,NA,01-19-2020,0.05,0.1,0.2,450,900,1800
Mainland China,Fujian,NA,01-28-2020,80,NA,NA,01-19-2020,0.05,0.1,0.2,400,800,1600
Mainland China,Jiangsu,NA,01-28-2020,70,NA,1,01-19-2020,0.05,0.1,0.2,350,700,1400
Mainland China,Shanghai,NA,01-28-2020,66,1,4,01-19-2020,0.05,0.1,0.2,330,660,1320
Mainland China,Guangxi,NA,01-28-2020,51,NA,2,01-19-2020,0.05,0.1,0.2,255,510,1020
Mainland China,Shaanxi,NA,01-28-2020,46,NA,NA,01-19-2020,0.05,0.1,0.2,230,460,920
Mainland China,Yunnan,NA,01-28-2020,44,NA,NA,01-19-2020,0.05,0.1,0.2,220,440,880
Mainland China,Hainan,NA,01-28-2020,40,1,NA,01-19-2020,0.05,0.1,0.2,200,400,800
Mainland China,Liaoning,NA,01-28-2020,34,NA,NA,01-19-2020,0.05,0.1,0.2,170,340,680
Mainland China,Hebei,NA,01-28-2020,33,1,NA,01-19-2020,0.05,0.1,0.2,165,330,660
Mainland China,Heilongjiang,NA,01-28-2020,33,1,NA,01-19-2020,0.05,0.1,0.2,165,330,660
Mainland China,Shanxi,NA,01-28-2020,27,NA,NA,01-19-2020,0.05,0.1,0.2,135,270,540
Mainland China,Tianjin,NA,01-28-2020,24,NA,NA,01-19-2020,0.05,0.1,0.2,120,240,480
Mainland China,Gansu,NA,01-28-2020,19,NA,NA,01-19-2020,0.05,0.1,0.2,95,190,380
Mainland China,Inner Mongolia,NA,01-28-2020,15,NA,NA,01-19-2020,0.05,0.1,0.2,75,150,300
Mainland China,Ningxia,NA,01-28-2020,11,NA,NA,01-19-2020,0.05,0.1,0.2,55,110,220
Mainland China,Xinjiang,NA,01-28-2020,10,NA,NA,01-19-2020,0.05,0.1,0.2,50,100,200
Mainland China,Guizhou,NA,01-28-2020,9,NA,NA,01-19-2020,0.05,0.1,0.2,45,90,180
Mainland China,Jilin,NA,01-28-2020,8,NA,NA,01-19-2020,0.05,0.1,0.2,40,80,160
Taiwan,Taiwan,NA,01-28-2020,8,NA,NA,01-19-2020,0.05,0.1,0.2,40,80,160
Hong Kong,Hong Kong,NA,01-28-2020,8,NA,NA,01-19-2020,0.05,0.1,0.2,40,80,160
Macau,Macau,NA,01-28-2020,7,NA,NA,01-19-2020,0.05,0.1,0.2,35,70,140
Mainland China,Qinghai,NA,01-28-2020,6,NA,NA,01-19-2020,0.05,0.1,0.2,30,60,120
Japan,NA,NA,01-28-2020,7,NA,1,01-19-2020,0.05,0.1,0.2,35,70,140
Thailand,NA,NA,01-28-2020,14,NA,5,01-19-2020,0.05,0.1,0.2,70,140,280
South Korea,NA,NA,01-28-2020,4,NA,NA,01-19-2020,0.05,0.1,0.2,20,40,80
Singapore,NA,NA,01-28-2020,7,NA,NA,01-19-2020,0.05,0.1,0.2,35,70,140
Vietnam,NA,NA,01-28-2020,2,NA,NA,01-19-2020,0.05,0.1,0.2,10,20,40
France,NA,NA,01-28-2020,4,NA,NA,01-19-2020,0.05,0.1,0.2,20,40,80
Nepal,NA,NA,01-28-2020,1,NA,NA,01-19-2020,0.05,0.1,0.2,5,10,20
Malaysia,NA,NA,01-28-2020,4,NA,NA,01-19-2020,0.05,0.1,0.2,20,40,80
Canada,Ontario,Ontario,01-28-2020,1,NA,NA,01-19-2020,0.05,0.1,0.2,5,10,20
Canada,British Columbia,British Columbia,01-28-2020,1,NA,NA,01-19-2020,0.05,0.1,0.2,5,10,20
Cambodia,NA,NA,01-28-2020,1,NA,NA,01-19-2020,0.05,0.1,0.2,5,10,20
Sri Lanka,NA,NA,01-28-2020,1,NA,NA,01-19-2020,0.05,0.1,0.2,5,10,20
Australia,New South Wales,NA,01-28-2020,4,NA,NA,01-19-2020,0.05,0.1,0.2,20,40,80
Australia,Victoria,NA,01-28-2020,1,NA,NA,01-19-2020,0.05,0.1,0.2,5,10,20
Germany,Bavaria,NA,01-28-2020,4,NA,NA,01-19-2020,0.05,0.1,0.2,20,40,80
Mainland China,Hubei,NA,01-29-2020,3554,125,88,01-20-2020,0.05,0.1,0.2,17770,35540,71080
Mainland China,Zhejiang,NA,01-29-2020,296,NA,3,01-20-2020,0.05,0.1,0.2,1480,2960,5920
Mainland China,Guangdong,NA,01-29-2020,277,NA,5,01-20-2020,0.05,0.1,0.2,1385,2770,5540
Mainland China,Hunan,NA,01-29-2020,221,NA,NA,01-20-2020,0.05,0.1,0.2,1105,2210,4420
Mainland China,Henan,NA,01-29-2020,206,2,1,01-20-2020,0.05,0.1,0.2,1030,2060,4120
Mainland China,Anhui,NA,01-29-2020,152,NA,2,01-20-2020,0.05,0.1,0.2,760,1520,3040
Mainland China,Chongqing,NA,01-29-2020,147,NA,1,01-20-2020,0.05,0.1,0.2,735,1470,2940
Mainland China,Shandong,NA,01-29-2020,130,NA,1,01-20-2020,0.05,0.1,0.2,650,1300,2600
Mainland China,Beijing,NA,01-29-2020,111,1,4,01-20-2020,0.05,0.1,0.2,555,1110,2220
Mainland China,Jiangxi,NA,01-29-2020,109,NA,3,01-20-2020,0.05,0.1,0.2,545,1090,2180
Mainland China,Sichuan,NA,01-29-2020,108,1,1,01-20-2020,0.05,0.1,0.2,540,1080,2160
Mainland China,Jiangsu,NA,01-29-2020,99,NA,1,01-20-2020,0.05,0.1,0.2,495,990,1980
Mainland China,Shanghai,NA,01-29-2020,96,1,5,01-20-2020,0.05,0.1,0.2,480,960,1920
Mainland China,Fujian,NA,01-29-2020,84,NA,NA,01-20-2020,0.05,0.1,0.2,420,840,1680
Mainland China,Guangxi,NA,01-29-2020,58,NA,2,01-20-2020,0.05,0.1,0.2,290,580,1160
Mainland China,Shaanxi,NA,01-29-2020,56,NA,NA,01-20-2020,0.05,0.1,0.2,280,560,1120
Mainland China,Yunnan,NA,01-29-2020,55,NA,NA,01-20-2020,0.05,0.1,0.2,275,550,1100
Mainland China,Hebei,NA,01-29-2020,48,1,NA,01-20-2020,0.05,0.1,0.2,240,480,960
Mainland China,Hainan,NA,01-29-2020,43,1,NA,01-20-2020,0.05,0.1,0.2,215,430,860
Mainland China,Liaoning,NA,01-29-2020,39,NA,1,01-20-2020,0.05,0.1,0.2,195,390,780
Mainland China,Heilongjiang,NA,01-29-2020,38,1,NA,01-20-2020,0.05,0.1,0.2,190,380,760
Mainland China,Tianjin,NA,01-29-2020,27,NA,NA,01-20-2020,0.05,0.1,0.2,135,270,540
Mainland China,Shanxi,NA,01-29-2020,27,NA,1,01-20-2020,0.05,0.1,0.2,135,270,540
Mainland China,Gansu,NA,01-29-2020,24,NA,NA,01-20-2020,0.05,0.1,0.2,120,240,480
Mainland China,Inner Mongolia,NA,01-29-2020,16,NA,NA,01-20-2020,0.05,0.1,0.2,80,160,320
Mainland China,Xinjiang,NA,01-29-2020,13,NA,NA,01-20-2020,0.05,0.1,0.2,65,130,260
Mainland China,Ningxia,NA,01-29-2020,12,NA,NA,01-20-2020,0.05,0.1,0.2,60,120,240
Hong Kong,Hong Kong,NA,01-29-2020,10,NA,NA,01-20-2020,0.05,0.1,0.2,50,100,200
Mainland China,Guizhou,NA,01-29-2020,9,NA,1,01-20-2020,0.05,0.1,0.2,45,90,180
Mainland China,Jilin,NA,01-29-2020,9,NA,NA,01-20-2020,0.05,0.1,0.2,45,90,180
Taiwan,Taiwan,NA,01-29-2020,8,NA,NA,01-20-2020,0.05,0.1,0.2,40,80,160
Macau,Macau,NA,01-29-2020,7,NA,NA,01-20-2020,0.05,0.1,0.2,35,70,140
Mainland China,Qinghai,NA,01-29-2020,6,NA,NA,01-20-2020,0.05,0.1,0.2,30,60,120
Japan,NA,NA,01-29-2020,7,NA,1,01-20-2020,0.05,0.1,0.2,35,70,140
Thailand,NA,NA,01-29-2020,14,NA,5,01-20-2020,0.05,0.1,0.2,70,140,280
South Korea,NA,NA,01-29-2020,4,NA,NA,01-20-2020,0.05,0.1,0.2,20,40,80
Singapore,NA,NA,01-29-2020,7,NA,NA,01-20-2020,0.05,0.1,0.2,35,70,140
Vietnam,NA,NA,01-29-2020,2,NA,NA,01-20-2020,0.05,0.1,0.2,10,20,40
France,NA,NA,01-29-2020,5,NA,NA,01-20-2020,0.05,0.1,0.2,25,50,100
Nepal,NA,NA,01-29-2020,1,NA,NA,01-20-2020,0.05,0.1,0.2,5,10,20
Malaysia,NA,NA,01-29-2020,7,NA,NA,01-20-2020,0.05,0.1,0.2,35,70,140
Canada,Ontario,Ontario,01-29-2020,1,NA,NA,01-20-2020,0.05,0.1,0.2,5,10,20
Canada,British Columbia,British Columbia,01-29-2020,1,NA,NA,01-20-2020,0.05,0.1,0.2,5,10,20
Cambodia,NA,NA,01-29-2020,1,NA,NA,01-20-2020,0.05,0.1,0.2,5,10,20
Sri Lanka,NA,NA,01-29-2020,1,NA,NA,01-20-2020,0.05,0.1,0.2,5,10,20
Australia,New South Wales,NA,01-29-2020,4,NA,NA,01-20-2020,0.05,0.1,0.2,20,40,80
Australia,Victoria,NA,01-29-2020,1,NA,NA,01-20-2020,0.05,0.1,0.2,5,10,20
Germany,Bavaria,NA,01-29-2020,4,NA,NA,01-20-2020,0.05,0.1,0.2,20,40,80
Finland,NA,NA,01-29-2020,1,NA,NA,01-20-2020,0.05,0.1,0.2,5,10,20
United Arab Emirates,NA,NA,01-29-2020,4,NA,NA,01-20-2020,0.05,0.1,0.2,20,40,80
Mainland China,Hubei,NA,01-30-2020,4903,162,90,01-21-2020,0.05,0.1,0.2,24515,49030,98060
Mainland China,Zhejiang,NA,01-30-2020,428,NA,4,01-21-2020,0.05,0.1,0.2,2140,4280,8560
Mainland China,Guangdong,NA,01-30-2020,354,NA,10,01-21-2020,0.05,0.1,0.2,1770,3540,7080
Mainland China,Henan,NA,01-30-2020,278,2,2,01-21-2020,0.05,0.1,0.2,1390,2780,5560
Mainland China,Hunan,NA,01-30-2020,277,NA,2,01-21-2020,0.05,0.1,0.2,1385,2770,5540
Mainland China,Anhui,NA,01-30-2020,200,NA,2,01-21-2020,0.05,0.1,0.2,1000,2000,4000
Mainland China,Chongqing,NA,01-30-2020,182,NA,1,01-21-2020,0.05,0.1,0.2,910,1820,3640
Mainland China,Jiangxi,NA,01-30-2020,162,NA,5,01-21-2020,0.05,0.1,0.2,810,1620,3240
Mainland China,Shandong,NA,01-30-2020,158,NA,1,01-21-2020,0.05,0.1,0.2,790,1580,3160
Mainland China,Sichuan,NA,01-30-2020,142,1,1,01-21-2020,0.05,0.1,0.2,710,1420,2840
Mainland China,Jiangsu,NA,01-30-2020,129,NA,1,01-21-2020,0.05,0.1,0.2,645,1290,2580
Mainland China,Beijing,NA,01-30-2020,114,1,4,01-21-2020,0.05,0.1,0.2,570,1140,2280
Mainland China,Shanghai,NA,01-30-2020,112,1,5,01-21-2020,0.05,0.1,0.2,560,1120,2240
Mainland China,Fujian,NA,01-30-2020,101,NA,NA,01-21-2020,0.05,0.1,0.2,505,1010,2020
Mainland China,Guangxi,NA,01-30-2020,78,NA,2,01-21-2020,0.05,0.1,0.2,390,780,1560
Mainland China,Yunnan,NA,01-30-2020,70,NA,NA,01-21-2020,0.05,0.1,0.2,350,700,1400
Mainland China,Hebei,NA,01-30-2020,65,1,NA,01-21-2020,0.05,0.1,0.2,325,650,1300
Mainland China,Shaanxi,NA,01-30-2020,63,NA,NA,01-21-2020,0.05,0.1,0.2,315,630,1260
Mainland China,Hainan,NA,01-30-2020,46,1,1,01-21-2020,0.05,0.1,0.2,230,460,920
Mainland China,Heilongjiang,NA,01-30-2020,44,2,NA,01-21-2020,0.05,0.1,0.2,220,440,880
Mainland China,Liaoning,NA,01-30-2020,41,NA,1,01-21-2020,0.05,0.1,0.2,205,410,820
Mainland China,Shanxi,NA,01-30-2020,35,NA,1,01-21-2020,0.05,0.1,0.2,175,350,700
Mainland China,Tianjin,NA,01-30-2020,31,NA,NA,01-21-2020,0.05,0.1,0.2,155,310,620
Mainland China,Gansu,NA,01-30-2020,26,NA,NA,01-21-2020,0.05,0.1,0.2,130,260,520
Mainland China,Inner Mongolia,NA,01-30-2020,19,NA,NA,01-21-2020,0.05,0.1,0.2,95,190,380
Mainland China,Ningxia,NA,01-30-2020,17,NA,NA,01-21-2020,0.05,0.1,0.2,85,170,340
Mainland China,Jilin,NA,01-30-2020,14,NA,1,01-21-2020,0.05,0.1,0.2,70,140,280
Mainland China,Xinjiang,NA,01-30-2020,14,NA,NA,01-21-2020,0.05,0.1,0.2,70,140,280
Mainland China,Guizhou,NA,01-30-2020,12,NA,1,01-21-2020,0.05,0.1,0.2,60,120,240
Hong Kong,Hong Kong,NA,01-30-2020,10,NA,NA,01-21-2020,0.05,0.1,0.2,50,100,200
Taiwan,Taiwan,NA,01-30-2020,9,NA,NA,01-21-2020,0.05,0.1,0.2,45,90,180
Mainland China,Qinghai,NA,01-30-2020,8,NA,NA,01-21-2020,0.05,0.1,0.2,40,80,160
Macau,Macau,NA,01-30-2020,7,NA,NA,01-21-2020,0.05,0.1,0.2,35,70,140
Mainland China,Tibet,NA,01-30-2020,1,NA,NA,01-21-2020,0.05,0.1,0.2,5,10,20
Japan,NA,NA,01-30-2020,11,NA,1,01-21-2020,0.05,0.1,0.2,55,110,220
Thailand,NA,NA,01-30-2020,14,NA,5,01-21-2020,0.05,0.1,0.2,70,140,280
South Korea,NA,NA,01-30-2020,4,NA,NA,01-21-2020,0.05,0.1,0.2,20,40,80
Singapore,NA,NA,01-30-2020,10,NA,NA,01-21-2020,0.05,0.1,0.2,50,100,200
Vietnam,NA,NA,01-30-2020,2,NA,NA,01-21-2020,0.05,0.1,0.2,10,20,40
France,NA,NA,01-30-2020,5,NA,NA,01-21-2020,0.05,0.1,0.2,25,50,100
Nepal,NA,NA,01-30-2020,1,NA,NA,01-21-2020,0.05,0.1,0.2,5,10,20
Malaysia,NA,NA,01-30-2020,8,NA,NA,01-21-2020,0.05,0.1,0.2,40,80,160
Canada,Ontario,Ontario,01-30-2020,2,NA,NA,01-21-2020,0.05,0.1,0.2,10,20,40
Canada,British Columbia,British Columbia,01-30-2020,1,NA,NA,01-21-2020,0.05,0.1,0.2,5,10,20
Cambodia,NA,NA,01-30-2020,1,NA,NA,01-21-2020,0.05,0.1,0.2,5,10,20
Sri Lanka,NA,NA,01-30-2020,1,NA,NA,01-21-2020,0.05,0.1,0.2,5,10,20
Australia,New South Wales,NA,01-30-2020,4,NA,2,01-21-2020,0.05,0.1,0.2,20,40,80
Australia,Victoria,NA,01-30-2020,2,NA,NA,01-21-2020,0.05,0.1,0.2,10,20,40
Australia,Queensland,NA,01-30-2020,3,NA,NA,01-21-2020,0.05,0.1,0.2,15,30,60
Germany,Bavaria,NA,01-30-2020,4,NA,NA,01-21-2020,0.05,0.1,0.2,20,40,80
Finland,NA,NA,01-30-2020,1,NA,NA,01-21-2020,0.05,0.1,0.2,5,10,20
United Arab Emirates,NA,NA,01-30-2020,4,NA,NA,01-21-2020,0.05,0.1,0.2,20,40,80
Philippines,NA,NA,01-30-2020,1,NA,NA,01-21-2020,0.05,0.1,0.2,5,10,20
India,NA,NA,01-30-2020,1,NA,NA,01-21-2020,0.05,0.1,0.2,5,10,20
Mainland China,Hubei,NA,01-31-2020,5806,204,141,01-22-2020,0.05,0.1,0.2,29030,58060,116120
Mainland China,Zhejiang,NA,01-31-2020,538,NA,14,01-22-2020,0.05,0.1,0.2,2690,5380,10760
Mainland China,Guangdong,NA,01-31-2020,436,NA,11,01-22-2020,0.05,0.1,0.2,2180,4360,8720
Mainland China,Henan,NA,01-31-2020,352,2,3,01-22-2020,0.05,0.1,0.2,1760,3520,7040
Mainland China,Hunan,NA,01-31-2020,332,NA,2,01-22-2020,0.05,0.1,0.2,1660,3320,6640
Mainland China,Jiangxi,NA,01-31-2020,240,NA,7,01-22-2020,0.05,0.1,0.2,1200,2400,4800
Mainland China,Anhui,NA,01-31-2020,237,NA,3,01-22-2020,0.05,0.1,0.2,1185,2370,4740
Mainland China,Chongqing,NA,01-31-2020,211,NA,1,01-22-2020,0.05,0.1,0.2,1055,2110,4220
Mainland China,Shandong,NA,01-31-2020,184,NA,2,01-22-2020,0.05,0.1,0.2,920,1840,3680
Mainland China,Sichuan,NA,01-31-2020,177,1,1,01-22-2020,0.05,0.1,0.2,885,1770,3540
Mainland China,Jiangsu,NA,01-31-2020,168,NA,5,01-22-2020,0.05,0.1,0.2,840,1680,3360
Mainland China,Beijing,NA,01-31-2020,139,1,5,01-22-2020,0.05,0.1,0.2,695,1390,2780
Mainland China,Shanghai,NA,01-31-2020,135,1,9,01-22-2020,0.05,0.1,0.2,675,1350,2700
Mainland China,Fujian,NA,01-31-2020,120,NA,NA,01-22-2020,0.05,0.1,0.2,600,1200,2400
Mainland China,Guangxi,NA,01-31-2020,87,NA,2,01-22-2020,0.05,0.1,0.2,435,870,1740
Mainland China,Shaanxi,NA,01-31-2020,87,NA,NA,01-22-2020,0.05,0.1,0.2,435,870,1740
Mainland China,Yunnan,NA,01-31-2020,83,NA,1,01-22-2020,0.05,0.1,0.2,415,830,1660
Mainland China,Hebei,NA,01-31-2020,82,1,NA,01-22-2020,0.05,0.1,0.2,410,820,1640
Mainland China,Heilongjiang,NA,01-31-2020,59,2,NA,01-22-2020,0.05,0.1,0.2,295,590,1180
Mainland China,Hainan,NA,01-31-2020,52,1,1,01-22-2020,0.05,0.1,0.2,260,520,1040
Mainland China,Liaoning,NA,01-31-2020,48,NA,1,01-22-2020,0.05,0.1,0.2,240,480,960
Mainland China,Shanxi,NA,01-31-2020,39,NA,1,01-22-2020,0.05,0.1,0.2,195,390,780
Mainland China,Tianjin,NA,01-31-2020,32,NA,NA,01-22-2020,0.05,0.1,0.2,160,320,640
Mainland China,Guizhou,NA,01-31-2020,29,NA,2,01-22-2020,0.05,0.1,0.2,145,290,580
Mainland China,Gansu,NA,01-31-2020,29,NA,NA,01-22-2020,0.05,0.1,0.2,145,290,580
Mainland China,Ningxia,NA,01-31-2020,21,NA,NA,01-22-2020,0.05,0.1,0.2,105,210,420
Mainland China,Inner Mongolia,NA,01-31-2020,20,NA,1,01-22-2020,0.05,0.1,0.2,100,200,400
Mainland China,Xinjiang,NA,01-31-2020,17,NA,NA,01-22-2020,0.05,0.1,0.2,85,170,340
Mainland China,Jilin,NA,01-31-2020,14,NA,1,01-22-2020,0.05,0.1,0.2,70,140,280
Hong Kong,Hong Kong,NA,01-31-2020,12,NA,NA,01-22-2020,0.05,0.1,0.2,60,120,240
Taiwan,Taiwan,NA,01-31-2020,10,NA,NA,01-22-2020,0.05,0.1,0.2,50,100,200
Mainland China,Qinghai,NA,01-31-2020,8,NA,NA,01-22-2020,0.05,0.1,0.2,40,80,160
Macau,Macau,NA,01-31-2020,7,NA,NA,01-22-2020,0.05,0.1,0.2,35,70,140
Mainland China,Tibet,NA,01-31-2020,1,NA,NA,01-22-2020,0.05,0.1,0.2,5,10,20
Thailand,NA,NA,01-31-2020,19,NA,5,01-22-2020,0.05,0.1,0.2,95,190,380
Japan,NA,NA,01-31-2020,15,NA,1,01-22-2020,0.05,0.1,0.2,75,150,300
Singapore,NA,NA,01-31-2020,13,NA,NA,01-22-2020,0.05,0.1,0.2,65,130,260
South Korea,NA,NA,01-31-2020,11,NA,NA,01-22-2020,0.05,0.1,0.2,55,110,220
Malaysia,NA,NA,01-31-2020,8,NA,NA,01-22-2020,0.05,0.1,0.2,40,80,160
France,NA,NA,01-31-2020,5,NA,NA,01-22-2020,0.05,0.1,0.2,25,50,100
Germany,Bavaria,NA,01-31-2020,5,NA,NA,01-22-2020,0.05,0.1,0.2,25,50,100
Australia,New South Wales,NA,01-31-2020,4,NA,2,01-22-2020,0.05,0.1,0.2,20,40,80
United Arab Emirates,NA,NA,01-31-2020,4,NA,NA,01-22-2020,0.05,0.1,0.2,20,40,80
Australia,Victoria,NA,01-31-2020,3,NA,NA,01-22-2020,0.05,0.1,0.2,15,30,60
Vietnam,NA,NA,01-31-2020,2,NA,NA,01-22-2020,0.05,0.1,0.2,10,20,40
Canada,Ontario,Ontario,01-31-2020,2,NA,NA,01-22-2020,0.05,0.1,0.2,10,20,40
Australia,Queensland,NA,01-31-2020,2,NA,NA,01-22-2020,0.05,0.1,0.2,10,20,40
Italy,NA,NA,01-31-2020,2,NA,NA,01-22-2020,0.05,0.1,0.2,10,20,40
UK,NA,NA,01-31-2020,2,NA,NA,01-22-2020,0.05,0.1,0.2,10,20,40
Russia,NA,NA,01-31-2020,2,NA,NA,01-22-2020,0.05,0.1,0.2,10,20,40
Nepal,NA,NA,01-31-2020,1,NA,NA,01-22-2020,0.05,0.1,0.2,5,10,20
Canada,British Columbia,British Columbia,01-31-2020,1,NA,NA,01-22-2020,0.05,0.1,0.2,5,10,20
Cambodia,NA,NA,01-31-2020,1,NA,NA,01-22-2020,0.05,0.1,0.2,5,10,20
Sri Lanka,NA,NA,01-31-2020,1,NA,NA,01-22-2020,0.05,0.1,0.2,5,10,20
Finland,NA,NA,01-31-2020,1,NA,NA,01-22-2020,0.05,0.1,0.2,5,10,20
Philippines,NA,NA,01-31-2020,1,NA,NA,01-22-2020,0.05,0.1,0.2,5,10,20
India,NA,NA,01-31-2020,1,NA,NA,01-22-2020,0.05,0.1,0.2,5,10,20
Sweden,NA,NA,01-31-2020,1,NA,NA,01-22-2020,0.05,0.1,0.2,5,10,20
Mainland China,Hubei,NA,02-01-2020,7153,249,168,01-23-2020,0.05,0.1,0.2,35765,71530,143060
Mainland China,Zhejiang,NA,02-01-2020,599,0,21,01-23-2020,0.05,0.1,0.2,2995,5990,11980
Mainland China,Guangdong,NA,02-01-2020,535,0,14,01-23-2020,0.05,0.1,0.2,2675,5350,10700
Mainland China,Henan,NA,02-01-2020,422,2,3,01-23-2020,0.05,0.1,0.2,2110,4220,8440
Mainland China,Hunan,NA,02-01-2020,389,0,8,01-23-2020,0.05,0.1,0.2,1945,3890,7780
Mainland China,Anhui,NA,02-01-2020,297,0,5,01-23-2020,0.05,0.1,0.2,1485,2970,5940
Mainland China,Jiangxi,NA,02-01-2020,286,0,9,01-23-2020,0.05,0.1,0.2,1430,2860,5720
Mainland China,Chongqing,NA,02-01-2020,247,1,3,01-23-2020,0.05,0.1,0.2,1235,2470,4940
Mainland China,Sichuan,NA,02-01-2020,207,1,3,01-23-2020,0.05,0.1,0.2,1035,2070,4140
Mainland China,Shandong,NA,02-01-2020,206,0,3,01-23-2020,0.05,0.1,0.2,1030,2060,4120
Mainland China,Jiangsu,NA,02-01-2020,202,0,6,01-23-2020,0.05,0.1,0.2,1010,2020,4040
Mainland China,Shanghai,NA,02-01-2020,169,1,10,01-23-2020,0.05,0.1,0.2,845,1690,3380
Mainland China,Beijing,NA,02-01-2020,168,1,9,01-23-2020,0.05,0.1,0.2,840,1680,3360
Mainland China,Fujian,NA,02-01-2020,144,0,0,01-23-2020,0.05,0.1,0.2,720,1440,2880
Mainland China,Shaanxi,NA,02-01-2020,101,0,0,01-23-2020,0.05,0.1,0.2,505,1010,2020
Mainland China,Guangxi,NA,02-01-2020,100,0,2,01-23-2020,0.05,0.1,0.2,500,1000,2000
Mainland China,Hebei,NA,02-01-2020,96,1,0,01-23-2020,0.05,0.1,0.2,480,960,1920
Mainland China,Yunnan,NA,02-01-2020,93,0,2,01-23-2020,0.05,0.1,0.2,465,930,1860
Mainland China,Heilongjiang,NA,02-01-2020,80,2,2,01-23-2020,0.05,0.1,0.2,400,800,1600
Mainland China,Liaoning,NA,02-01-2020,64,0,1,01-23-2020,0.05,0.1,0.2,320,640,1280
Mainland China,Hainan,NA,02-01-2020,62,1,1,01-23-2020,0.05,0.1,0.2,310,620,1240
Mainland China,Shanxi,NA,02-01-2020,47,0,1,01-23-2020,0.05,0.1,0.2,235,470,940
Mainland China,Tianjin,NA,02-01-2020,41,0,0,01-23-2020,0.05,0.1,0.2,205,410,820
Mainland China,Gansu,NA,02-01-2020,40,0,0,01-23-2020,0.05,0.1,0.2,200,400,800
Mainland China,Guizhou,NA,02-01-2020,29,0,2,01-23-2020,0.05,0.1,0.2,145,290,580
Mainland China,Ningxia,NA,02-01-2020,26,0,0,01-23-2020,0.05,0.1,0.2,130,260,520
Mainland China,Inner Mongolia,NA,02-01-2020,23,0,1,01-23-2020,0.05,0.1,0.2,115,230,460
Japan,NA,NA,02-01-2020,20,0,1,01-23-2020,0.05,0.1,0.2,100,200,400
Thailand,NA,NA,02-01-2020,19,0,5,01-23-2020,0.05,0.1,0.2,95,190,380
Mainland China,Xinjiang,NA,02-01-2020,18,0,0,01-23-2020,0.05,0.1,0.2,90,180,360
Mainland China,Jilin,NA,02-01-2020,17,0,1,01-23-2020,0.05,0.1,0.2,85,170,340
Singapore,NA,NA,02-01-2020,16,0,0,01-23-2020,0.05,0.1,0.2,80,160,320
Hong Kong,Hong Kong,NA,02-01-2020,13,0,0,01-23-2020,0.05,0.1,0.2,65,130,260
South Korea,NA,NA,02-01-2020,12,0,0,01-23-2020,0.05,0.1,0.2,60,120,240
Taiwan,Taiwan,NA,02-01-2020,10,0,0,01-23-2020,0.05,0.1,0.2,50,100,200
Mainland China,Qinghai,NA,02-01-2020,9,0,0,01-23-2020,0.05,0.1,0.2,45,90,180
Malaysia,NA,NA,02-01-2020,8,0,0,01-23-2020,0.05,0.1,0.2,40,80,160
Germany,NA,NA,02-01-2020,8,0,0,01-23-2020,0.05,0.1,0.2,40,80,160
Macau,Macau,NA,02-01-2020,7,0,0,01-23-2020,0.05,0.1,0.2,35,70,140
France,NA,NA,02-01-2020,6,0,0,01-23-2020,0.05,0.1,0.2,30,60,120
Vietnam,NA,NA,02-01-2020,6,0,1,01-23-2020,0.05,0.1,0.2,30,60,120
Australia,New South Wales,NA,02-01-2020,4,0,2,01-23-2020,0.05,0.1,0.2,20,40,80
Australia,Victoria,NA,02-01-2020,4,0,0,01-23-2020,0.05,0.1,0.2,20,40,80
United Arab Emirates,NA,NA,02-01-2020,4,0,0,01-23-2020,0.05,0.1,0.2,20,40,80
Australia,Queensland,NA,02-01-2020,3,0,0,01-23-2020,0.05,0.1,0.2,15,30,60
Canada,Ontario,Ontario,02-01-2020,3,0,0,01-23-2020,0.05,0.1,0.2,15,30,60
Italy,NA,NA,02-01-2020,2,0,0,01-23-2020,0.05,0.1,0.2,10,20,40
Russia,NA,NA,02-01-2020,2,0,0,01-23-2020,0.05,0.1,0.2,10,20,40
UK,NA,NA,02-01-2020,2,0,0,01-23-2020,0.05,0.1,0.2,10,20,40
Australia,South Australia,NA,02-01-2020,1,0,0,01-23-2020,0.05,0.1,0.2,5,10,20
Cambodia,NA,NA,02-01-2020,1,0,0,01-23-2020,0.05,0.1,0.2,5,10,20
Canada,British Columbia,British Columbia,02-01-2020,1,0,0,01-23-2020,0.05,0.1,0.2,5,10,20
